Fecha,Aguascalientes,Baja California,Baja California Sur,CDMX,Campeche,Chiapas,Chihuahua,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,México,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas,semana
2020-03-18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-S12
2020-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-S12
2020-03-22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-S12
2020-03-23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-S13
2020-03-24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2020-S13
2020-03-25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020-S13
2020-03-26,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2020-S13
2020-03-27,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2020-S13
2020-03-28,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,1,4,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,2020-S13
2020-03-29,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2020-S13
2020-03-30,0,2,0,4,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2020-S14
2020-03-31,0,2,1,7,0,0,1,2,0,1,0,0,0,1,0,1,3,0,0,0,1,0,2,0,1,0,2,0,0,0,0,1,2020-S14
2020-04-01,0,2,0,6,0,0,0,3,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,2,0,2,0,0,1,0,0,2020-S14
2020-04-02,0,5,0,5,0,0,0,2,0,0,0,0,0,2,0,0,5,0,0,0,1,1,2,0,3,0,0,0,0,0,0,0,2020-S14
2020-04-03,0,2,0,7,0,0,4,2,0,0,0,0,1,0,2,0,3,0,2,0,2,0,2,0,2,0,1,1,0,1,2,0,2020-S14
2020-04-04,0,9,1,7,0,0,2,1,0,0,0,2,0,0,1,0,5,0,0,0,3,0,1,0,5,0,1,1,0,0,0,1,2020-S14
2020-04-05,0,1,2,6,0,0,2,2,0,0,2,0,0,1,0,0,7,0,1,0,3,0,1,0,0,2,3,0,0,0,0,0,2020-S14
2020-04-06,0,12,0,16,1,1,2,1,0,0,0,2,0,0,1,1,5,0,0,0,4,0,4,1,1,1,3,1,0,0,1,0,2020-S15
2020-04-07,0,5,0,11,0,0,9,4,0,0,1,0,0,1,0,1,10,0,2,0,10,0,2,0,3,1,0,0,0,0,2,0,2020-S15
2020-04-08,0,7,1,6,0,0,6,0,0,0,0,0,2,1,1,1,8,3,0,0,1,0,3,0,6,1,1,0,1,0,0,0,2020-S15
2020-04-09,0,7,0,17,0,1,5,1,0,0,1,1,0,0,1,0,7,1,0,1,2,0,6,0,8,1,1,0,0,1,0,0,2020-S15
2020-04-10,1,11,0,27,1,0,3,1,0,0,1,0,0,1,1,1,8,0,0,0,5,0,2,0,11,0,1,0,0,0,3,0,2020-S15
2020-04-11,0,14,1,24,0,1,2,1,0,0,0,0,0,1,1,0,16,0,0,1,5,1,2,0,9,1,1,0,0,0,0,0,2020-S15
2020-04-12,0,20,1,13,0,0,7,0,0,0,0,1,0,0,0,0,19,1,0,0,2,0,6,0,7,3,2,0,3,3,0,0,2020-S15
2020-04-13,1,14,2,18,0,1,6,1,1,0,0,1,0,0,4,3,23,0,1,0,4,0,6,0,8,1,5,0,0,1,1,0,2020-S16
2020-04-14,0,20,0,27,1,0,7,5,0,0,2,1,2,0,2,1,20,0,0,1,6,1,3,0,5,1,5,1,2,1,0,0,2020-S16
2020-04-15,0,22,0,27,0,0,11,1,0,0,1,3,3,0,1,3,21,0,0,0,4,1,1,0,6,3,3,1,0,0,3,0,2020-S16
2020-04-16,0,18,1,28,0,0,6,4,1,0,0,1,0,1,2,1,23,0,1,1,5,0,4,0,5,0,3,0,0,1,1,0,2020-S16
2020-04-17,1,30,1,24,1,0,14,1,0,0,3,1,0,1,1,3,28,1,0,1,5,0,4,1,6,1,10,1,1,1,1,0,2020-S16
2020-04-18,0,20,1,30,0,0,12,0,0,0,0,3,2,0,1,0,34,0,0,0,7,0,7,1,6,1,9,0,0,3,0,0,2020-S16
2020-04-19,1,32,0,42,2,1,10,2,0,0,0,4,2,2,2,5,33,0,1,1,8,0,8,0,4,2,8,0,2,7,1,1,2020-S16
2020-04-20,0,27,1,44,0,0,20,4,0,0,0,3,1,1,4,6,45,2,1,1,8,0,10,0,11,4,8,4,0,4,2,0,2020-S17
2020-04-21,0,25,1,54,1,0,26,2,0,1,2,7,2,1,0,6,50,0,0,1,4,1,8,0,7,3,5,0,2,3,3,0,2020-S17
2020-04-22,1,35,2,43,2,2,15,3,0,0,3,3,2,3,1,8,46,0,2,1,7,0,6,0,8,3,9,0,2,8,1,0,2020-S17
2020-04-23,0,32,0,62,2,1,12,2,0,0,3,3,2,1,3,6,49,0,1,4,5,0,8,1,7,1,13,3,1,3,4,1,2020-S17
2020-04-24,0,33,1,67,2,0,27,2,0,1,1,1,1,3,2,4,67,0,1,1,8,0,16,0,6,1,9,1,1,5,2,0,2020-S17
2020-04-25,0,34,1,83,2,0,17,2,0,1,3,4,7,2,4,7,64,0,1,0,6,1,10,0,12,1,11,3,2,10,2,0,2020-S17
2020-04-26,0,28,2,86,1,0,19,3,1,1,2,1,8,0,3,9,82,1,1,2,9,1,12,1,10,0,10,1,2,11,2,1,2020-S17
2020-04-27,1,43,0,75,1,1,17,0,0,0,0,8,2,1,1,7,66,1,2,3,6,1,14,0,10,5,6,2,4,6,1,1,2020-S18
2020-04-28,1,44,1,73,0,1,20,2,0,1,0,5,6,3,3,10,98,0,2,0,14,0,10,0,9,2,9,1,4,3,3,1,2020-S18
2020-04-29,0,45,1,120,3,1,21,0,0,0,2,4,2,2,5,11,94,0,2,1,11,1,12,1,11,3,11,0,5,13,3,1,2020-S18
2020-04-30,1,35,0,112,0,1,20,0,0,0,3,2,5,3,5,8,92,0,1,4,10,1,11,1,14,1,10,3,3,6,1,1,2020-S18
2020-05-01,0,33,0,118,2,1,30,1,0,1,3,2,9,0,2,17,104,0,2,1,14,1,14,0,18,2,20,2,2,8,2,1,2020-S18
2020-05-02,0,38,0,83,2,4,20,1,1,2,2,8,2,4,1,17,92,1,3,1,9,1,5,0,8,3,17,3,3,18,6,3,2020-S18
2020-05-03,0,27,1,107,1,0,18,2,0,1,3,4,7,3,1,12,101,2,2,2,13,2,9,1,11,1,15,1,1,16,2,3,2020-S18
2020-05-04,1,42,1,114,0,1,24,4,2,1,3,6,10,3,4,21,136,3,2,4,15,2,6,2,13,2,15,1,6,14,2,1,2020-S19
2020-05-05,0,47,0,119,1,3,18,1,1,0,2,7,12,3,5,17,118,3,3,3,12,1,9,1,24,0,8,1,4,18,7,1,2020-S19
2020-05-06,3,40,2,124,1,1,16,3,0,0,3,11,8,5,0,14,94,0,2,5,9,2,10,1,9,0,17,3,3,24,4,0,2020-S19
2020-05-07,3,31,0,110,1,1,26,1,0,0,4,9,8,3,2,12,102,1,2,5,16,0,8,1,16,3,11,4,2,18,3,0,2020-S19
2020-05-08,1,38,2,120,1,3,17,1,0,2,7,4,9,0,4,13,112,1,1,5,12,0,5,1,16,2,24,6,7,23,2,0,2020-S19
2020-05-09,0,41,0,109,3,4,24,1,0,1,4,13,6,3,4,15,104,0,3,4,8,0,9,1,6,3,14,3,1,32,1,1,2020-S19
2020-05-10,1,34,1,133,1,7,26,2,0,0,1,10,11,4,4,17,111,2,3,2,6,4,8,0,9,4,13,4,1,30,7,1,2020-S19
2020-05-11,0,36,1,124,3,5,19,3,1,0,3,12,9,2,3,17,105,1,3,5,16,2,6,1,15,4,16,4,10,28,6,0,2020-S20
2020-05-12,0,31,0,143,2,5,18,0,0,0,1,8,13,4,2,12,117,0,4,5,20,4,14,1,18,1,15,3,9,29,7,1,2020-S20
2020-05-13,2,41,1,125,1,5,21,0,0,1,4,10,9,3,6,22,137,0,4,6,17,1,7,0,6,4,17,5,5,23,6,1,2020-S20
2020-05-14,1,41,1,153,4,3,22,1,0,3,2,10,15,4,10,10,119,4,3,8,18,2,11,1,16,7,18,6,4,41,7,1,2020-S20
2020-05-15,1,30,0,146,5,2,18,3,1,3,8,15,15,7,4,12,145,2,4,8,20,4,10,2,18,5,28,2,8,27,1,2,2020-S20
2020-05-16,1,34,1,149,3,3,16,4,1,2,3,14,10,9,6,10,142,2,3,3,18,8,7,4,16,7,18,3,9,25,3,0,2020-S20
2020-05-17,4,45,1,159,2,6,16,2,0,1,2,17,13,6,7,11,153,3,3,8,14,8,6,5,20,12,19,0,8,27,8,1,2020-S20
2020-05-18,0,52,1,161,2,5,19,0,1,0,6,20,14,3,4,16,152,2,4,7,13,1,10,2,19,9,16,4,3,40,5,0,2020-S21
2020-05-19,0,34,0,140,2,12,26,0,0,0,4,16,8,1,9,21,143,3,5,13,23,3,8,0,19,10,20,5,6,42,4,2,2020-S21
2020-05-20,0,41,1,125,4,7,11,2,2,5,2,25,16,6,9,22,123,0,6,7,27,4,5,3,20,11,22,2,5,44,14,0,2020-S21
2020-05-21,2,23,0,169,1,2,7,1,1,1,5,19,17,9,10,17,138,2,3,4,22,10,6,1,26,5,23,5,5,32,6,0,2020-S21
2020-05-22,1,28,1,132,1,12,14,1,1,0,6,20,13,3,8,10,143,1,3,8,31,2,5,2,19,15,25,4,2,42,6,1,2020-S21
2020-05-23,0,30,0,137,1,8,14,2,0,0,6,20,13,4,4,15,122,0,2,11,26,6,4,4,20,18,24,3,5,31,8,1,2020-S21
2020-05-24,4,35,1,145,5,11,7,6,4,3,4,27,11,5,10,10,159,2,2,14,22,4,12,2,15,15,18,5,13,34,3,0,2020-S21
2020-05-25,1,42,0,143,3,13,12,2,0,3,8,28,13,8,11,10,151,0,9,15,31,5,6,3,21,22,13,5,3,37,9,1,2020-S22
2020-05-26,1,37,1,135,5,4,16,3,2,2,5,24,12,5,6,11,162,3,5,10,25,5,6,3,19,23,21,3,6,40,10,1,2020-S22
2020-05-27,4,35,2,123,1,12,8,0,1,3,6,30,13,6,13,9,146,5,4,13,21,6,7,1,30,22,23,4,6,29,10,1,2020-S22
2020-05-28,3,40,0,135,4,14,13,3,0,4,8,22,12,4,8,8,157,6,4,11,27,2,7,1,25,18,22,10,10,35,9,1,2020-S22
2020-05-29,3,22,1,120,3,14,11,6,1,3,2,23,12,6,3,5,153,2,6,13,26,7,9,2,28,29,18,2,5,32,7,1,2020-S22
2020-05-30,2,34,0,120,2,15,11,3,0,0,7,22,11,14,4,7,151,6,3,18,26,2,9,2,24,22,29,7,0,48,9,1,2020-S22
2020-05-31,2,33,0,140,1,11,6,1,3,3,6,25,13,11,8,14,164,5,2,17,28,7,7,4,30,19,12,9,10,34,8,1,2020-S22
2020-06-01,2,37,1,129,2,15,14,2,1,1,2,24,9,21,8,14,161,3,4,17,40,5,12,6,37,28,27,6,9,42,11,1,2020-S23
2020-06-02,3,32,1,123,4,27,12,2,0,4,7,29,7,12,6,15,147,6,3,14,45,6,7,1,32,21,20,6,9,34,11,3,2020-S23
2020-06-03,4,32,2,127,3,25,11,5,1,1,6,23,16,18,9,7,173,3,8,9,32,5,4,6,45,23,18,7,7,40,4,2,2020-S23
2020-06-04,4,33,3,123,3,20,8,3,0,2,9,21,5,24,14,9,141,6,10,16,41,9,6,5,32,30,18,5,14,34,6,2,2020-S23
2020-06-05,2,26,3,114,3,24,12,6,1,4,13,25,3,18,9,10,129,0,3,6,24,4,8,2,34,42,17,3,5,40,5,2,2020-S23
2020-06-06,5,40,0,123,3,11,16,4,2,4,17,19,5,19,10,13,155,8,8,14,39,8,10,8,29,28,14,2,7,38,7,1,2020-S23
2020-06-07,4,32,0,114,8,26,15,8,2,2,17,26,12,23,10,9,154,4,3,18,39,7,13,6,32,29,20,6,7,35,4,3,2020-S23
2020-06-08,2,36,0,133,9,29,18,7,0,3,14,27,15,18,13,12,147,7,5,18,33,3,6,6,39,40,20,7,17,44,5,5,2020-S24
2020-06-09,4,24,1,111,3,29,10,4,0,2,12,23,9,26,10,9,163,5,7,26,40,7,8,4,24,36,18,7,11,46,9,3,2020-S24
2020-06-10,6,33,0,119,2,17,9,6,2,6,21,25,12,13,11,12,150,4,7,24,38,2,8,4,27,48,19,9,16,44,10,2,2020-S24
2020-06-11,3,28,2,119,2,16,16,9,1,4,20,21,10,26,11,9,157,4,5,15,26,8,6,8,26,42,13,5,11,37,8,2,2020-S24
2020-06-12,7,33,2,127,6,27,10,4,1,7,16,21,8,29,10,9,143,1,11,20,45,7,6,4,52,45,17,11,8,38,5,1,2020-S24
2020-06-13,2,30,2,128,7,18,9,5,1,4,23,30,9,15,16,10,134,1,11,28,47,9,7,3,31,37,18,6,8,38,9,0,2020-S24
2020-06-14,3,35,4,115,5,15,14,8,1,6,15,24,15,29,18,12,144,8,6,13,44,5,8,2,31,40,17,19,6,40,13,4,2020-S24
2020-06-15,3,25,4,85,6,17,10,6,1,6,23,18,11,19,20,7,160,4,13,20,42,7,7,1,36,50,22,16,7,52,13,3,2020-S25
2020-06-16,5,21,1,123,4,24,11,8,2,6,25,22,12,26,18,11,156,5,12,23,50,7,6,7,35,48,27,14,9,49,6,2,2020-S25
2020-06-17,4,30,1,113,9,16,12,12,2,9,18,29,13,34,25,10,141,7,13,23,52,5,6,2,35,40,16,19,6,37,8,5,2020-S25
2020-06-18,6,25,1,102,5,18,8,3,1,2,27,23,12,20,12,7,122,6,12,13,48,7,6,2,34,48,23,23,9,38,10,6,2020-S25
2020-06-19,5,27,1,98,5,12,8,6,3,4,26,32,10,25,17,9,133,9,10,11,31,6,6,4,24,35,20,20,8,42,3,1,2020-S25
2020-06-20,4,15,2,74,10,19,6,5,4,1,26,14,8,29,16,3,109,12,7,8,42,5,5,7,31,55,12,9,15,54,9,2,2020-S25
2020-06-21,4,25,0,98,4,14,7,15,3,3,16,18,10,31,11,10,120,9,15,20,55,3,9,7,40,33,24,18,13,45,10,2,2020-S25
2020-06-22,1,23,1,76,5,19,11,8,2,3,30,30,9,23,9,8,120,3,13,20,54,6,9,7,40,46,20,29,4,32,7,1,2020-S26
2020-06-23,2,26,1,74,11,21,7,6,4,4,25,17,15,29,11,10,102,6,11,21,33,5,6,6,39,62,14,21,5,35,12,2,2020-S26
2020-06-24,6,27,1,62,9,25,7,14,1,5,26,16,13,30,10,4,103,5,14,17,34,3,9,13,33,60,14,14,8,44,21,1,2020-S26
2020-06-25,5,27,1,64,7,13,8,8,5,5,26,17,9,30,8,1,94,8,10,12,30,3,11,9,34,56,24,24,6,53,17,2,2020-S26
2020-06-26,10,27,1,74,12,17,10,13,1,6,22,25,18,21,10,9,95,1,22,17,34,5,10,7,28,51,26,28,14,42,12,3,2020-S26
2020-06-27,4,22,3,89,19,14,5,11,3,2,31,28,8,23,20,3,107,6,13,14,35,9,7,5,38,45,30,35,10,51,9,0,2020-S26
2020-06-28,1,18,0,67,15,30,8,10,2,7,24,23,13,29,13,4,113,8,17,10,36,6,11,8,36,57,28,32,7,46,8,4,2020-S26
2020-06-29,4,30,1,58,13,11,8,22,1,2,41,23,12,35,8,9,159,9,16,7,37,7,13,4,32,56,25,33,9,54,18,3,2020-S27
2020-06-30,2,32,5,72,10,19,8,18,3,2,31,24,7,22,12,7,112,4,24,10,43,5,9,11,25,47,33,37,10,48,23,4,2020-S27
2020-07-01,2,22,1,82,14,16,11,16,3,7,30,13,18,34,12,8,109,2,21,20,45,6,12,9,24,50,21,20,12,32,18,3,2020-S27
2020-07-02,4,25,5,64,14,8,8,13,1,5,45,11,14,23,10,4,126,1,31,7,41,10,8,3,31,51,29,37,13,41,14,6,2020-S27
2020-07-03,4,29,4,67,16,16,11,23,0,2,40,18,11,34,8,7,79,4,25,12,57,6,14,5,41,51,27,21,8,42,20,4,2020-S27
2020-07-04,8,31,1,76,10,16,6,22,2,3,40,22,6,42,8,5,98,4,21,18,50,8,6,4,32,56,22,43,7,52,17,2,2020-S27
2020-07-05,4,38,2,67,8,20,6,11,3,4,34,14,9,36,11,4,101,7,30,19,50,6,17,8,44,50,33,44,12,50,10,1,2020-S27
2020-07-06,2,45,2,80,14,10,14,16,3,4,35,16,7,28,11,3,128,7,29,15,54,5,11,12,34,52,43,51,14,56,23,3,2020-S28
2020-07-07,6,32,0,80,20,18,14,20,0,8,39,26,10,32,8,3,93,6,28,20,58,7,15,10,36,52,38,44,16,55,23,7,2020-S28
2020-07-08,6,25,2,51,14,13,9,17,3,7,44,11,10,33,10,4,101,6,25,11,55,10,14,7,36,50,31,38,13,64,15,5,2020-S28
2020-07-09,3,23,3,66,18,15,14,19,4,7,41,12,10,30,5,4,99,10,30,15,43,4,24,11,39,61,33,28,11,60,19,3,2020-S28
2020-07-10,2,31,3,49,21,16,12,13,4,3,36,19,15,26,10,8,99,4,19,18,41,3,21,15,17,55,40,31,12,55,24,6,2020-S28
2020-07-11,6,26,5,61,14,15,15,17,11,10,34,16,12,35,15,4,113,6,26,13,38,1,16,8,24,59,38,21,12,50,17,4,2020-S28
2020-07-12,4,24,7,71,14,16,12,15,6,7,40,10,19,33,12,2,98,6,31,16,46,7,17,14,37,51,34,24,12,52,17,5,2020-S28
2020-07-13,3,19,6,58,15,14,14,21,7,4,29,20,16,36,14,9,93,9,41,24,65,8,14,17,40,55,42,41,9,71,20,2,2020-S29
2020-07-14,5,23,4,73,13,18,9,26,4,9,38,24,14,27,8,4,104,8,32,23,41,3,25,16,36,61,30,28,21,55,20,6,2020-S29
2020-07-15,3,9,6,72,14,12,5,29,6,4,39,15,14,39,16,3,93,4,48,17,45,4,15,18,42,47,34,36,18,58,31,8,2020-S29
2020-07-16,3,26,2,58,19,12,7,27,4,8,32,11,15,34,7,5,108,5,36,11,59,7,12,23,27,52,39,48,12,76,25,5,2020-S29
2020-07-17,2,27,8,56,16,12,7,20,7,6,36,15,17,20,13,5,86,7,33,16,56,8,24,17,36,39,42,35,15,64,22,3,2020-S29
2020-07-18,3,18,2,65,13,8,7,19,3,7,44,16,14,28,5,3,89,5,44,12,60,6,13,13,25,44,30,32,18,70,25,6,2020-S29
2020-07-19,2,25,3,58,21,3,14,22,3,3,35,17,9,29,7,9,104,15,43,21,53,8,15,19,43,40,39,35,13,71,18,6,2020-S29
2020-07-20,5,28,8,55,11,13,12,25,5,10,36,14,14,39,7,3,82,5,32,13,51,9,28,21,34,40,34,41,19,68,37,5,2020-S30
2020-07-21,2,20,4,56,17,11,8,30,7,3,45,17,19,36,6,7,90,10,40,14,58,4,27,29,25,54,39,42,15,64,35,6,2020-S30
2020-07-22,2,22,5,43,13,6,17,23,8,4,37,12,13,27,7,1,79,7,48,23,54,11,15,28,27,27,37,38,20,56,40,2,2020-S30
2020-07-23,8,23,5,54,10,3,8,24,1,8,24,16,9,35,9,4,88,10,45,14,61,6,17,35,25,48,33,47,16,59,32,8,2020-S30
2020-07-24,10,16,7,45,13,8,9,16,10,1,53,15,17,25,13,13,81,1,44,17,52,4,16,25,29,31,24,38,13,55,23,9,2020-S30
2020-07-25,5,29,5,61,12,6,7,23,3,9,41,16,21,34,17,4,86,9,37,9,60,8,15,27,26,30,36,30,10,68,27,8,2020-S30
2020-07-26,4,17,10,54,18,4,10,16,4,5,41,18,14,28,18,4,84,8,45,12,59,9,15,19,33,40,27,45,19,67,24,14,2020-S30
2020-07-27,3,24,6,53,14,9,10,20,7,4,45,10,18,37,14,3,95,8,55,14,47,4,16,23,37,39,35,39,14,65,39,2,2020-S31
2020-07-28,3,21,8,49,10,3,17,28,4,1,39,7,17,44,12,3,79,8,59,19,42,6,17,39,21,34,33,30,12,64,42,7,2020-S31
2020-07-29,3,18,9,35,13,9,14,19,4,4,35,8,17,22,18,2,76,9,40,11,58,6,13,22,27,22,24,40,10,64,25,8,2020-S31
2020-07-30,3,25,13,60,6,5,13,36,7,8,41,14,19,38,8,3,74,6,40,13,67,8,18,22,17,32,33,34,12,46,20,7,2020-S31
2020-07-31,4,16,4,47,11,6,7,20,7,11,31,12,17,21,13,5,78,4,40,13,47,9,19,28,35,24,26,31,10,47,23,8,2020-S31
2020-08-01,3,16,8,47,15,10,7,35,10,4,42,11,13,32,23,5,84,7,40,9,48,10,10,20,31,16,30,36,15,47,38,13,2020-S31
2020-08-02,2,18,6,55,15,4,7,23,4,4,34,14,19,28,12,3,76,13,52,13,47,12,21,29,18,19,22,33,9,55,23,7,2020-S31
2020-08-03,2,23,6,56,19,10,11,29,10,6,31,13,19,30,20,11,85,6,41,18,38,4,22,37,26,24,24,24,9,58,35,12,2020-S32
2020-08-04,6,33,5,55,7,6,15,28,5,9,38,15,23,33,11,11,75,7,46,9,48,5,20,38,33,28,22,30,17,51,41,7,2020-S32
2020-08-05,2,16,8,61,9,6,12,26,8,9,43,10,21,33,14,5,74,8,55,16,47,12,12,34,17,18,21,29,9,44,32,9,2020-S32
2020-08-06,6,13,3,42,12,2,12,23,8,4,35,7,22,36,18,9,88,9,53,18,41,10,15,26,22,24,15,26,8,38,34,15,2020-S32
2020-08-07,7,15,7,53,4,2,11,31,4,7,32,15,15,34,15,6,65,5,55,15,37,4,16,27,28,21,12,20,4,45,24,9,2020-S32
2020-08-08,5,20,9,65,8,3,8,21,8,7,41,10,14,41,18,4,67,7,32,12,37,10,22,25,17,16,19,33,12,45,24,22,2020-S32
2020-08-09,5,7,8,34,9,6,15,20,10,9,34,11,16,29,20,5,85,7,52,11,39,9,12,28,31,11,19,28,7,39,23,13,2020-S32
2020-08-10,3,17,5,47,5,4,7,31,9,4,34,7,27,21,17,6,85,6,44,10,41,11,20,31,20,9,23,23,14,51,34,10,2020-S33
2020-08-11,5,23,13,42,9,3,10,22,9,6,26,13,25,41,16,11,63,5,48,11,50,6,21,34,17,25,21,28,11,47,31,8,2020-S33
2020-08-12,5,6,7,45,5,7,11,36,3,2,22,4,19,33,17,5,71,2,41,15,39,4,11,34,22,14,22,32,3,50,21,10,2020-S33
2020-08-13,5,12,6,45,7,6,5,20,7,6,22,14,16,31,10,9,66,9,43,13,39,5,7,26,28,22,19,22,6,48,31,9,2020-S33
2020-08-14,6,22,9,46,9,1,7,20,6,6,35,4,19,34,13,6,64,10,31,16,38,11,9,32,21,14,15,19,4,31,17,5,2020-S33
2020-08-15,8,14,7,45,10,2,7,21,5,4,24,15,13,30,16,2,74,11,34,12,43,12,17,22,12,13,12,27,4,34,27,9,2020-S33
2020-08-16,6,19,9,42,3,2,6,27,4,3,23,16,14,33,20,8,69,3,42,14,40,8,8,14,16,18,18,24,7,39,19,2,2020-S33
2020-08-17,4,28,10,45,7,2,9,23,10,2,34,10,22,34,27,9,68,10,44,9,31,6,13,29,18,20,8,20,4,36,21,14,2020-S34
2020-08-18,5,22,12,47,4,3,4,28,3,5,29,12,18,27,18,5,65,8,32,14,21,12,13,17,15,13,9,30,8,33,28,7,2020-S34
2020-08-19,4,12,9,44,5,4,9,17,5,12,26,20,19,41,18,3,78,6,31,7,36,14,16,19,25,12,13,17,3,38,15,7,2020-S34
2020-08-20,5,11,8,50,1,3,9,15,7,4,29,12,12,33,10,3,56,15,49,14,29,11,14,28,26,12,11,15,12,40,14,7,2020-S34
2020-08-21,6,13,8,41,4,2,10,24,9,3,22,6,21,28,20,3,67,5,44,5,23,8,12,26,18,14,12,32,7,34,25,7,2020-S34
2020-08-22,3,16,4,45,4,1,9,18,9,7,39,9,22,38,18,4,54,7,41,4,24,19,13,25,24,12,11,16,8,33,23,13,2020-S34
2020-08-23,2,13,7,51,5,1,6,14,7,5,25,6,21,41,19,5,75,4,30,10,19,8,17,17,17,10,10,20,4,25,19,12,2020-S34
2020-08-24,16,17,8,45,2,0,12,19,7,4,16,9,13,28,15,5,60,5,35,8,32,5,16,38,21,11,13,22,6,28,16,9,2020-S35
2020-08-25,7,11,10,56,3,3,8,15,11,9,25,12,30,33,13,7,55,9,31,5,27,12,11,27,20,10,7,17,3,32,21,5,2020-S35
2020-08-26,5,13,4,44,4,3,11,20,6,5,19,9,17,39,22,7,44,7,31,9,24,10,12,22,14,11,21,19,6,34,20,9,2020-S35
2020-08-27,11,11,4,37,1,3,12,16,7,8,26,7,14,27,15,5,64,9,23,4,27,7,8,22,15,7,18,17,5,31,23,10,2020-S35
2020-08-28,6,15,5,50,0,0,12,30,5,12,22,6,19,31,22,11,71,3,34,5,25,6,7,23,15,13,4,17,10,32,13,8,2020-S35
2020-08-29,4,9,8,52,2,2,6,15,7,9,22,15,19,28,23,3,62,9,35,9,24,13,7,15,18,6,14,19,9,26,9,13,2020-S35
2020-08-30,5,23,4,45,12,1,7,17,2,5,21,6,16,24,20,6,52,12,35,13,29,17,11,23,21,6,9,16,2,37,24,6,2020-S35
2020-08-31,10,15,10,47,3,0,13,29,7,6,30,4,16,28,18,6,53,4,43,6,35,11,7,18,17,11,11,19,5,36,18,12,2020-S36
2020-09-01,7,18,6,61,4,2,7,20,11,6,25,5,16,33,21,4,54,5,35,8,18,6,4,17,14,6,11,19,11,28,15,11,2020-S36
2020-09-02,13,17,11,51,3,0,4,21,4,7,20,6,15,31,14,8,58,5,35,3,24,7,8,31,11,8,4,12,4,28,19,8,2020-S36
2020-09-03,6,9,7,46,3,3,8,15,1,9,20,8,9,25,26,10,65,9,33,9,25,7,15,13,22,9,11,12,4,31,16,6,2020-S36
2020-09-04,8,13,3,52,3,2,14,18,8,5,25,5,13,27,19,5,45,10,33,8,25,11,8,15,15,13,10,10,5,30,10,11,2020-S36
2020-09-05,12,14,4,50,2,3,5,16,4,7,21,9,13,23,15,5,56,7,29,10,32,12,6,17,21,4,3,7,5,34,11,6,2020-S36
2020-09-06,7,7,3,50,1,0,11,13,6,5,15,4,17,45,19,4,72,3,24,8,23,6,6,18,13,10,8,16,4,20,12,10,2020-S36
2020-09-07,8,21,1,45,1,0,6,20,3,4,15,14,12,28,12,7,60,11,28,9,16,17,11,18,22,8,9,17,4,37,13,14,2020-S37
2020-09-08,9,11,9,41,2,0,4,16,7,9,11,2,12,39,16,2,45,6,34,8,30,7,5,22,8,6,5,17,4,25,8,8,2020-S37
2020-09-09,7,17,9,49,0,1,8,19,5,8,17,11,15,28,22,4,54,6,29,8,24,10,7,23,15,6,6,20,0,29,12,13,2020-S37
2020-09-10,2,9,4,49,1,0,13,14,5,4,17,7,9,28,22,4,52,2,35,9,17,14,7,10,21,10,5,20,1,34,10,5,2020-S37
2020-09-11,6,9,1,56,2,0,8,24,5,8,25,3,16,31,9,4,56,9,25,5,23,12,5,15,14,5,4,14,3,31,11,5,2020-S37
2020-09-12,6,12,3,51,2,3,10,19,6,6,21,15,13,24,20,4,62,7,29,6,18,7,9,10,19,3,8,21,4,37,4,6,2020-S37
2020-09-13,4,8,5,47,1,0,8,12,4,6,16,14,11,35,14,4,51,2,28,13,18,10,10,11,11,7,4,11,5,22,6,5,2020-S37
2020-09-14,9,18,3,47,2,1,9,20,8,8,20,6,10,34,25,2,45,9,36,6,19,11,6,14,9,5,6,17,2,31,9,4,2020-S38
